angle,curLapTime,damage,dist_from_start,fuel,gear,opponents,rpm,speed_x,speed_y,speed_z,track,track_pos,wheel_spin_vel
0.105731,21.93,0.0,1956.01,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.474838,0.0877361,-0.0148428,"[6.58612, 7.0692, 8.33512, 11.4236, 73.0193, 55.5749, 47.5361, 40.2681, 33.9499, 28.6605, 24.366, 20.9487, 18.255, 16.134, 13.1242, 10.5076, 9.15303, 8.54701, 8.49679]",0.127269,"[0.0249103, -4.0212, -2.49838, 1.62873]"
0.105777,21.952,0.0,1956.01,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.528052,0.085102,-0.0148596,"[6.5853, 7.06842, 8.33434, 11.4229, 73.0153, 55.5717, 47.5334, 40.2661, 33.9486, 28.6597, 24.3656, 20.9487, 18.2552, 16.1344, 13.1248, 10.5083, 9.15378, 8.54783, 8.49768]",0.127383,"[2.47734, -3.33306, 1.84979, -2.3516]"
0.105745,21.974,0.0,1956.0,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.584165,0.0859929,-0.0147679,"[6.58442, 7.06738, 8.33298, 11.4206, 73.0194, 55.576, 47.5377, 40.2702, 33.9524, 28.6632, 24.3688, 20.9515, 18.2576, 16.1365, 13.1265, 10.5096, 9.15481, 8.54872, 8.49851]",0.127497,"[1.96725, 0.216557, 1.7712, -2.3963]"
0.105741,21.996,0.0,1956.0,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.587869,0.0866473,-0.0146992,"[6.58355, 7.06644, 8.33183, 11.4189, 73.0206, 55.5776, 47.5395, 40.2722, 33.9543, 28.665, 24.3706, 20.9532, 18.2592, 16.138, 13.1277, 10.5106, 9.15574, 8.54959, 8.49937]",0.127611,"[-0.985749, 3.05677, -2.60495, 1.59767]"
0.105843,22.018,0.0,1956.0,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.543605,0.0852646,-0.0146936,"[6.58277, 7.06583, 8.33144, 11.4192, 73.0109, 55.5691, 47.532, 40.2658, 33.9493, 28.6612, 24.3678, 20.9512, 18.2579, 16.1372, 13.1275, 10.5109, 9.15628, 8.55032, 8.5003]",0.127724,"[-3.43922, 2.33576, -2.53634, 1.64646]"
0.105973,22.04,0.0,1955.99,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.496038,0.0834518,-0.0147793,"[6.58201, 7.06529, 8.33124, 11.42, 72.9983, 55.5578, 47.5219, 40.2572, 33.9423, 28.6558, 24.3638, 20.9483, 18.2559, 16.1358, 13.127, 10.511, 9.15674, 8.55104, 8.50127]",0.127839,"[-2.98393, -1.20869, 1.81218, -2.35096]"
0.106026,22.062,0.0,1955.99,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.487574,0.0802288,-0.0148436,"[6.58118, 7.06452, 8.33048, 11.4193, 72.9937, 55.554, 47.5187, 40.2547, 33.9405, 28.6546, 24.3632, 20.9481, 18.2559, 16.1361, 13.1275, 10.5117, 9.15748, 8.55183, 8.50217]",0.127953,"[-0.0631538, -4.0583, 1.73972, -2.39843]"
0.106021,22.084,0.0,1955.99,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.527246,0.079914,-0.0148672,"[6.58031, 7.06356, 8.32932, 11.4176, 72.9949, 55.5558, 47.5206, 40.2567, 33.9425, 28.6566, 24.365, 20.9499, 18.2576, 16.1376, 13.1288, 10.5128, 9.15843, 8.55272, 8.50304]",0.128069,"[2.39245, -3.37201, -2.62024, 1.57817]"
0.106033,22.106,0.0,1955.98,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.583474,0.0809981,-0.0148415,"[6.57947, 7.06268, 8.32829, 11.4162, 72.9944, 55.5558, 47.521, 40.2573, 33.9434, 28.6577, 24.3662, 20.9511, 18.2588, 16.1387, 13.1299, 10.5137, 9.1593, 8.55357, 8.5039]",0.128182,"[1.9037, 0.169152, -2.54136, 1.62237]"
0.106072,22.128,0.0,1955.98,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.60182,0.0802792,-0.0147933,"[6.57862, 7.06185, 8.32744, 11.4152, 72.9912, 55.5533, 47.5189, 40.2559, 33.9425, 28.6573, 24.3662, 20.9513, 18.2592, 16.1393, 13.1306, 10.5145, 9.16009, 8.5544, 8.5048]",0.128298,"[-1.01719, 3.02512, 1.83189, -2.36887]"
0.106118,22.15,0.0,1955.98,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.558892,0.081699,-0.014837,"[6.5778, 7.06107, 8.32665, 11.4145, 72.9872, 55.5501, 47.5163, 40.2539, 33.9411, 28.6565, 24.3658, 20.9513, 18.2595, 16.1397, 13.1311, 10.5152, 9.16083, 8.5552, 8.50569]",0.128411,"[-3.44463, 2.3589, 1.76398, -2.43006]"
0.106194,22.172,0.0,1955.97,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.498812,0.0860428,-0.0148402,"[6.577, 7.06036, 8.32606, 11.4143, 72.9802, 55.5441, 47.5111, 40.2496, 33.9378, 28.6541, 24.3641, 20.9503, 18.2589, 16.1395, 13.1313, 10.5157, 9.16149, 8.55598, 8.50662]",0.128526,"[-2.95521, -1.17967, -2.60454, 1.5406]"
0.106295,22.194,0.0,1955.97,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.490476,0.0869021,-0.0149009,"[6.5762, 7.05974, 8.32565, 11.4146, 72.9706, 55.5356, 47.5036, 40.2433, 33.9328, 28.6502, 24.3614, 20.9484, 18.2577, 16.1387, 13.1312, 10.516, 9.16205, 8.55672, 8.50756]",0.128641,"[-0.0130565, -4.04301, -2.5309, 1.59607]"
0.106341,22.216,0.0,1955.97,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.544381,0.0842037,-0.0148675,"[6.57537, 7.05894, 8.32484, 11.4138, 72.9667, 55.5325, 47.501, 40.2413, 33.9314, 28.6494, 24.3611, 20.9484, 18.2579, 16.1391, 13.1318, 10.5167, 9.1628, 8.55755, 8.50847]",0.128756,"[2.42706, -3.33976, 1.8351, -2.36718]"
0.10631,22.238,0.0,1955.96,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.601108,0.0852013,-0.0148354,"[6.57449, 7.05792, 8.32349, 11.4115, 72.9706, 55.5367, 47.5052, 40.2454, 33.9352, 28.6529, 24.3641, 20.9511, 18.2603, 16.1412, 13.1334, 10.5179, 9.16384, 8.55844, 8.50931]",0.12887,"[1.93933, 0.21929, 1.75048, -2.41511]"
0.106305,22.26,0.0,1955.96,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.60531,0.0859433,-0.0147825,"[6.57362, 7.05696, 8.32233, 11.4098, 72.9718, 55.5384, 47.507, 40.2473, 33.9372, 28.6548, 24.366, 20.9528, 18.2619, 16.1427, 13.1347, 10.519, 9.16477, 8.55931, 8.51015]",0.128984,"[-0.9884, 3.06505, -2.62792, 1.56962]"
0.106407,22.282,0.0,1955.96,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.561778,0.0845027,-0.0147101,"[6.57284, 7.05634, 8.32194, 11.4101, 72.9622, 55.5299, 47.4996, 40.241, 33.9321, 28.651, 24.3632, 20.9509, 18.2606, 16.1419, 13.1345, 10.5193, 9.16532, 8.56005, 8.51109]",0.129097,"[-3.4333, 2.35407, -2.5522, 1.62433]"
0.106537,22.304,0.0,1955.95,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.514502,0.082556,-0.0148163,"[6.57208, 7.0558, 8.32174, 11.4109, 72.9496, 55.5187, 47.4895, 40.2324, 33.9252, 28.6456, 24.3592, 20.948, 18.2586, 16.1405, 13.134, 10.5194, 9.16579, 8.56076, 8.51207]",0.129212,"[-2.99093, -1.20884, 1.80965, -2.35329]"
0.10659,22.326,0.0,1955.95,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.50569,0.0792179,-0.0148786,"[6.57125, 7.05503, 8.32098, 11.4102, 72.9449, 55.5148, 47.4863, 40.2299, 33.9233, 28.6444, 24.3586, 20.9478, 18.2586, 16.1408, 13.1345, 10.5201, 9.16651, 8.56157, 8.51298]",0.129327,"[-0.0900654, -4.06622, 1.72907, -2.40775]"
0.106585,22.348,0.0,1955.95,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.544818,0.0788871,-0.0149227,"[6.57037, 7.05406, 8.31981, 11.4084, 72.9462, 55.5166, 47.4882, 40.2319, 33.9254, 28.6464, 24.3605, 20.9496, 18.2603, 16.1423, 13.1358, 10.5212, 9.16746, 8.56245, 8.51384]",0.129443,"[2.36611, -3.40041, -2.63985, 1.55861]"
0.106598,22.37,0.0,1955.94,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.601327,0.079748,-0.0148321,"[6.5695, 7.05315, 8.31875, 11.407, 72.9457, 55.5166, 47.4886, 40.2326, 33.9263, 28.6475, 24.3617, 20.9508, 18.2615, 16.1435, 13.1369, 10.5221, 9.16836, 8.56332, 8.51473]",0.129559,"[1.89211, 0.133206, -2.55618, 1.60869]"
0.106637,22.392,0.0,1955.94,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.620607,0.0788908,-0.0148284,"[6.56866, 7.05234, 8.3179, 11.4061, 72.9425, 55.5142, 47.4866, 40.2312, 33.9254, 28.6471, 24.3616, 20.951, 18.2619, 16.1441, 13.1376, 10.5229, 9.16915, 8.56415, 8.51563]",0.129674,"[-1.0143, 2.99906, 1.82838, -2.37307]"
0.106682,22.414,0.0,1955.94,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.578092,0.0804152,-0.0148832,"[6.56783, 7.05153, 8.31709, 11.4053, 72.9386, 55.5111, 47.4841, 40.2292, 33.9241, 28.6464, 24.3613, 20.9511, 18.2622, 16.1445, 13.1382, 10.5236, 9.16991, 8.56496, 8.51653]",0.129789,"[-3.44256, 2.34867, 1.75231, -2.4381]"
0.106757,22.436,0.0,1955.93,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.518341,0.0847649,-0.0149274,"[6.56702, 7.05083, 8.3165, 11.405, 72.9316, 55.5051, 47.4789, 40.225, 33.9208, 28.644, 24.3597, 20.9501, 18.2617, 16.1443, 13.1384, 10.5241, 9.17055, 8.56574, 8.51746]",0.129904,"[-2.97174, -1.17588, -2.60896, 1.53305]"
0.106857,22.458,0.0,1955.93,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.509574,0.0856499,-0.0149422,"[6.56622, 7.05019, 8.31607, 11.4053, 72.9221, 55.4968, 47.4715, 40.2188, 33.9159, 28.6403, 24.357, 20.9482, 18.2605, 16.1436, 13.1383, 10.5244, 9.17114, 8.56651, 8.51842]",0.13002,"[-0.057598, -4.04624, -2.53596, 1.59195]"
0.106904,22.48,0.0,1955.93,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.563562,0.08307,-0.0149852,"[6.56539, 7.04939, 8.31527, 11.4045, 72.9181, 55.4936, 47.4689, 40.2168, 33.9145, 28.6395, 24.3567, 20.9482, 18.2607, 16.144, 13.1389, 10.5251, 9.17189, 8.56732, 8.51933]",0.130136,"[2.38534, -3.34588, 1.82818, -2.37448]"
0.106871,22.502,0.0,1955.92,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.620801,0.0840999,-0.0149465,"[6.56448, 7.04833, 8.31388, 11.4022, 72.9222, 55.4979, 47.4732, 40.2209, 33.9184, 28.643, 24.3598, 20.9509, 18.2631, 16.1461, 13.1406, 10.5264, 9.17295, 8.56824, 8.52017]",0.130252,"[1.91306, 0.218716, 1.74197, -2.42229]"
0.106867,22.524,0.0,1955.92,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.625281,0.0847928,-0.0149338,"[6.56361, 7.04737, 8.31272, 11.4004, 72.9235, 55.4995, 47.4751, 40.2229, 33.9204, 28.6449, 24.3617, 20.9528, 18.2648, 16.1476, 13.1419, 10.5275, 9.17389, 8.56911, 8.52103]",0.130367,"[-0.98865, 3.07273, -2.65257, 1.54596]"
0.106968,22.546,0.0,1955.92,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.581816,0.0834167,-0.0150046,"[6.56282, 7.04674, 8.3123, 11.4007, 72.9139, 55.4912, 47.4676, 40.2166, 33.9154, 28.6411, 24.359, 20.9509, 18.2635, 16.1468, 13.1417, 10.5278, 9.17446, 8.56988, 8.52199]",0.130483,"[-3.43572, 2.35586, -2.57792, 1.60102]"
0.107097,22.568,0.0,1955.91,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.534979,0.0814283,-0.0151101,"[6.56204, 7.04619, 8.31207, 11.4015, 72.9014, 55.4801, 47.4578, 40.2082, 33.9086, 28.6359, 24.355, 20.948, 18.2616, 16.1455, 13.1412, 10.528, 9.17494, 8.57059, 8.52297]",0.130599,"[-2.99867, -1.20149, 1.79072, -2.37018]"
0.10715,22.59,0.0,1955.91,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.525913,0.0780864,-0.0152026,"[6.5612, 7.0454, 8.3113, 11.4008, 72.8968, 55.4763, 47.4546, 40.2057, 33.9068, 28.6347, 24.3544, 20.9478, 18.2616, 16.1458, 13.1418, 10.5286, 9.17569, 8.57141, 8.52389]",0.130715,"[-0.11815, -4.07079, 1.71013, -2.42798]"
0.107144,22.612,0.0,1955.91,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.564708,0.0776981,-0.0152252,"[6.56031, 7.04442, 8.31011, 11.399, 72.8982, 55.4781, 47.4566, 40.2078, 33.909, 28.6368, 24.3564, 20.9497, 18.2633, 16.1474, 13.1431, 10.5297, 9.17665, 8.57231, 8.52477]",0.130833,"[2.32964, -3.43032, -2.65742, 1.53817]"
0.107155,22.634,0.0,1955.9,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.621275,0.078409,-0.0151884,"[6.55944, 7.04352, 8.30905, 11.3975, 72.8978, 55.4782, 47.457, 40.2085, 33.9099, 28.6379, 24.3576, 20.9509, 18.2645, 16.1485, 13.1442, 10.5307, 9.17753, 8.57317, 8.52566]",0.130949,"[1.87247, 0.0843406, -2.5747, 1.59116]"
0.107193,22.656,0.0,1955.9,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.641082,0.0775698,-0.0151606,"[6.55859, 7.04268, 8.30818, 11.3965, 72.8947, 55.4759, 47.4551, 40.2073, 33.9092, 28.6377, 24.3577, 20.9512, 18.2651, 16.1492, 13.1449, 10.5315, 9.17835, 8.57401, 8.52657]",0.131066,"[-1.02181, 2.95831, 1.81048, -2.38889]"
0.107237,22.678,0.0,1955.89,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.59946,0.0791029,-0.0151469,"[6.55775, 7.04186, 8.30733, 11.3957, 72.891, 55.473, 47.4527, 40.2055, 33.908, 28.637, 24.3575, 20.9513, 18.2654, 16.1496, 13.1456, 10.5322, 9.17911, 8.57484, 8.52747]",0.131182,"[-3.45052, 2.33731, 1.74167, -2.45196]"
0.107311,22.7,0.0,1955.89,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.539895,0.0835526,-0.0152194,"[6.55693, 7.04113, 8.30672, 11.3954, 72.8841, 55.4672, 47.4477, 40.2014, 33.9047, 28.6347, 24.3559, 20.9504, 18.2649, 16.1495, 13.1458, 10.5327, 9.1798, 8.57565, 8.52841]",0.131299,"[-2.99582, -1.16634, -2.63028, 1.51509]"
0.107412,22.722,0.0,1955.89,94.0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",942.478,-0.53103,0.0846313,-0.015327,"[6.55612, 7.04048, 8.30627, 11.3956, 72.8746, 55.4588, 47.4403, 40.1951, 33.8998, 28.631, 24.3532, 20.9486, 18.2637, 16.1488, 13.1457, 10.5331, 9.18038, 8.57641, 8.52937]",0.131416,"[-0.0972115, -4.04318, -2.55026, 1.57327]"
